account_num,customer_name,account_age,num_accounts
C1938025186,Heena Goodman,1,0
C2088582214,Summer-Louise Childs,1,1
C1220759559,Keir Mcculloch,5,1
C1730337646,Tyreese Berg,6,0
C1256405521,Aarav Stark,4,1
C2051598050,Ellie Whitfield,6,2
C61426020,Sia Chandler,3,1
C1829460911,Eddison Vu,5,2
C708153797,Dalia Alcock,5,1
C54960993,Teddy Simons,3,2
C373544591,Savannah Amos,7,1
C409565350,Shoaib Hulme,2,1
C1210939243,Keavy Craig,2,2
C1079125839,Bartosz Cole,6,0
C696165690,Shayan Clegg,5,1
C1542598424,Tamzin Proctor,3,0
C2054451662,Samanta Cleveland,2,2
C1659309731,Dakota Mcnamara,3,1
C1734184086,Kloe Mckeown,3,2
C1947941827,Aniqa Khan,1,0
C785625589,Nichole Hardin,7,1
C1758893871,Cheyanne Vinson,6,1
C1985028494,Effie Lin,1,1
C1832283291,Xavier Beltran,0,1
C1532554556,Zeenat Nixon,1,1
C976358110,Aaliyah Mcdougall,1,2
C2014563089,Kellan Cullen,7,0
C198098993,Theodora Kemp,2,1
C854653864,Sameer Dowling,5,1
C703555670,Nelson Redmond,3,1
C1068445309,Zunaira Frank,1,2
C1453062635,Megan Benjamin,3,0
C1632789609,Aiden Naylor,9,1
C124494140,Colm Gordon,0,2
C2083854344,Reid Betts,8,0
C1119242936,Mujtaba Wade,4,1
C2123914473,Amanah Bruce,7,1
C1091234211,Warwick Fraser,9,1
C224060798,Priscilla Kearns,1,1
C2116299597,Elisa Burt,2,2
C50720817,Hettie Fernandez,4,1
C1496220730,Lilly-Grace Pollard,5,2
C488600086,Emily-Jane Doyle,1,1
C1111379131,Humairaa Pate,8,0
C1846982837,Teresa Appleton,9,0
C1135935001,Alya Kelly,6,2
C635288507,Cathal Stone,1,2
C355885103,Elaine Clifford,6,1
C1321115948,Jem Noel,9,1
C706665172,Adelle Blaese,1,1
C1649847375,Brennan Hardy,9,0
C1153933106,Sakina Lawrence,6,1
C2144067911,Carmel Hernandez,8,1
C593447952,Lester Hopper,7,1
C1950136544,Faisal Alcock,5,1
C209360730,Nabil Spencer,2,1
C740007499,Rome Palmer,7,1
C1687627235,Sonya Bain,1,2
C1007660652,Dhruv Barr,9,2
C1387620926,Arwen Franco,6,0
C1324173038,Andre Swan,6,1
C1336775847,Veer Leon,7,2
C1196963249,Liberty Benjamin,7,1
C1663488386,Mikayla Lim,2,1
C1902801188,Noor Firth,7,1
C577127077,Justin Morris,0,1
C1556162268,Nimra Melton,7,2
C1924990666,Lewie Coleman,1,1
C144445623,Raheel Povey,8,0
C1572745406,Jed Kerr,6,0
C1434015813,Avaya Mcgowan,3,1
C295640874,Husnain Vu,1,2
C438151297,Melissa Redfern,7,2
C96039159,Nazia Mcgill,7,0
C375097969,Peggy Crouch,5,0
C788892554,Caleb Beach,4,0
C1060042118,Josiah Turnbull,5,0
C1992801971,Taylan Burt,4,1
C754527431,Raveena Henderson,8,2
C2064883371,Caprice Rahman,3,0
C82275756,Oluwatobiloba Delacruz,2,0
C1629353699,Simeon Love,8,1
C1651754404,Zaine Henry,4,1
C1407324654,Reyansh Drake,5,1
C1101598632,Oskar Mcphee,1,0
C1032568028,Sunil Cantu,5,1
C1380976928,Milli Flores,2,2
C293474277,Arlene Zamora,4,0
C413373997,Ryker Huynh,5,2
C2024711353,Dalia Farmer,4,2
C711310213,Ishan Tanner,4,0
C1267042315,Jennie Hester,3,1
C1335061928,Lloyd Cleveland,0,1
C1108706191,Robson Guevara,6,1
C1160487387,Kaan Moreno,6,1
C579447973,Rajan Oconnor,1,0
C1990421361,Emanuel Wills,0,2
C407148497,Kourtney Wilkins,1,1
C16373883,Millie Kirkland,8,0
C1878700101,Sukhmani Mcdougall,1,2
C40875560,Charleigh Storey,1,0
C1042891691,Neriah Gilmore,2,1
C1893563925,Alishba Saunders,2,1
C1251967187,Griffin Hatfield,6,0
C901689694,Curtis Rayner,3,0
C1107204185,Jo Mccoy,0,2
C1523084197,Arianna Crowther,5,2
C1818747191,Lorna Gregory,3,2
C747870628,Miyah Kemp,7,0
C421191743,Kaylan Donnelly,1,2
C9844218,Poppie Hall,3,1
C1403716230,Niall Hunt,5,0
C1673916398,Courteney Fitzpatrick,1,2
C756080817,Daphne Browning,7,1
C479734028,Alannah Daugherty,8,1
C388802347,Ioan Hurst,3,1
C1541046463,Mallory Hansen,7,2
C1910896157,Kiah Cline,7,1
C753426788,Tanisha Cassidy,4,1
C1586470445,Wiktor Duggan,2,1
C1373577787,Rhiana Herrera,8,0
C265577219,Dawson Foster,7,0
C1624817884,Preston Gardiner,5,1
C1107579932,Nichole Howells,4,1
C1784834205,Angharad Pritchard,5,2
C1174586025,Franky Medrano,2,1
C1627010197,Liyah Scott,7,0
C4073506,Amal Jarvis,9,2
C2044825144,Jordan-Lee Mendoza,7,0
C698747943,Mcauley Milner,9,0
C407493402,Yousef Gaines,7,0
C1774690057,Gurveer Bell,3,2
C480402503,Kyra Shaw,3,1
C100445376,Aamina Manning,8,1
C1396385390,Sam Castro,9,1
C114414807,Ryley Seymour,5,2
C144699438,Sofia Gould,6,1
C1751500625,Tillie Bolton,8,1
C1650955365,Sinead Whittington,0,0
C1788380050,Mazie Wooten,7,1
C493944943,Priya Pittman,5,1
C1533547487,Sharon Parkes,9,0
C99770475,Elin Clemons,9,2
C727250772,Colby Cannon,0,2
C1052768296,Ismaeel Turner,7,0
C626193099,Rohit Decker,3,1
C859123506,Isaak North,6,1
C1597742167,Romana Vega,5,0
C503595296,Nadine Power,4,2
C754072705,Lylah Davenport,2,1
C908384914,Sinead Castillo,7,0
C156199931,Brent Britton,1,2
C612693043,Zayyan Fleming,4,1
C307605969,Meerab Sanchez,5,0
C130166095,Viktoria Coulson,6,0
C1623060829,Trinity Ho,7,2
C1373949107,Jonny Cherry,1,0
C1230013344,Imaani Gilliam,4,2
C681639276,Renee Osborne,2,2
C1717739363,Kris Parkinson,1,1
C665137804,Marcos Duncan,2,0
C1815370847,Carole Amin,7,1
C1709578324,Ioan Rossi,4,1
C1338958728,Ranveer Justice,7,2
C988904418,Milana Hopkins,2,1
C938613108,Alayna Mcloughlin,7,1
C1850874910,Roger Marin,2,1
C97901029,Simrah Sweeney,2,2
C1324514662,Alicia Odling,3,1
C908722588,Jennie Deacon,7,1
C1548271808,Kristofer Valentine,4,0
C1733056574,Ubaid Parrish,4,2
C636959006,Kitty Chaney,7,2
C1059300256,Trent Chang,5,1
C1605988985,Yasmine Kouma,4,0
C1636178473,Gabija Briggs,4,2
C822232612,Abdi Carlson,0,0
C852190062,Conor Hansen,1,1
C1674403916,Emmie Flynn,0,1
C61137731,Tiah Metcalfe,3,1
C1780293706,Jimmy Sosa,7,2
C1264941544,Tyrell Horner,3,1
C1818449913,Tyrese Bautista,1,2
C961859592,Killian Ramirez,3,2
C798278875,Atticus Millar,8,1
C1926027290,Amy-Leigh Mcneill,6,2
C1690050988,Phillipa Gamble,0,1
C1562764987,Ariana Sampson,9,0
C216376974,Libbie Rahman,9,2
C164714495,Carolina Carty,3,1
C789982400,Asmaa Adkins,9,0
C2080643905,Astrid Goff,4,0
C1627883152,Shay Wilks,3,0
C1076966140,Orlaith Whitney,5,0
C749443480,Maciej French,8,1
C1721045976,Mikaeel Thorne,7,1
C1250582716,Rayhaan Lister,6,1
C2019157894,Sherri Gregory,4,1
C827035437,Tye Huffman,2,0
C1360541835,Ernie Ramos,7,2
C2021053848,Heena Goodman,1,2
C1245593227,Summer-Louise Childs,5,1
C118555812,Keir Mcculloch,1,0
C1233505227,Tyreese Berg,5,1
C1928621590,Aarav Stark,9,1
C858423246,Ellie Whitfield,5,2
C88301993,Sia Chandler,3,0
C1377301456,Eddison Vu,7,1
C691779749,Dalia Alcock,4,1
C1873121466,Teddy Simons,3,2
C1927499639,Savannah Amos,2,1
C949673757,Shoaib Hulme,5,1
C532677950,Keavy Craig,3,1
C1200048933,Bartosz Cole,6,2
C862025017,Shayan Clegg,2,1
C1572127577,Tamzin Proctor,7,0
C417797183,Samanta Cleveland,7,2
C1959708563,Dakota Mcnamara,2,1
C1877986974,Kloe Mckeown,0,1
C1334405552,Aniqa Khan,5,1
C467632528,Nichole Hardin,6,0
C422522663,Cheyanne Vinson,3,0
C145066402,Effie Lin,4,2
C1800500978,Xavier Beltran,8,0
C191310504,Zeenat Nixon,4,0
C247515192,Aaliyah Mcdougall,6,0
C1556520190,Kellan Cullen,3,0
C701487403,Theodora Kemp,1,2
C2039984535,Sameer Dowling,8,2
C1175418534,Nelson Redmond,6,1
C296541232,Zunaira Frank,8,0
C1997357673,Megan Benjamin,4,2
C26357357,Aiden Naylor,2,0
C1990733619,Colm Gordon,3,2
C1958592872,Reid Betts,3,2
C1395262169,Mujtaba Wade,4,1
C1629454900,Amanah Bruce,5,2
C2075372030,Warwick Fraser,8,2
C2139168000,Priscilla Kearns,9,0
C1653751526,Elisa Burt,3,1
C253348306,Hettie Fernandez,3,2
C194107588,Lilly-Grace Pollard,4,1
C175595853,Emily-Jane Doyle,1,1
C1241938981,Humairaa Pate,8,2
C1004430079,Teresa Appleton,7,1
C732597634,Alya Kelly,2,1
C2031927175,Cathal Stone,5,2
C1967617997,Elaine Clifford,6,1
C925803196,Jem Noel,6,1
C49318987,Adelle Blaese,8,1
C2111882926,Brennan Hardy,4,1
C215759534,Sakina Lawrence,7,1
C98351968,Carmel Hernandez,0,1
C1278616846,Lester Hopper,4,2
C559050604,Faisal Alcock,3,0
C697460450,Nabil Spencer,2,1
C1726616678,Rome Palmer,2,0
C1006624255,Sonya Bain,6,1
C1349025531,Dhruv Barr,2,0
C338620258,Arwen Franco,2,1
C1502668485,Andre Swan,6,1
C903268937,Veer Leon,1,2
C1193841543,Liberty Benjamin,2,0
C315461968,Mikayla Lim,3,1
C255941269,Noor Firth,5,1
C1917784974,Justin Morris,2,1
C855547146,Nimra Melton,3,2
C105751207,Lewie Coleman,6,0
C1174881426,Raheel Povey,3,2
C745627268,Jed Kerr,6,2
C1195542839,Avaya Mcgowan,3,0
C130721104,Husnain Vu,2,1
C1924227192,Melissa Redfern,5,2
C583559449,Nazia Mcgill,9,1
C453671855,Peggy Crouch,2,1
C52451302,Caleb Beach,1,2
C1856093404,Josiah Turnbull,8,1
C105321150,Taylan Burt,8,1
C820878444,Raveena Henderson,9,1
C1187410086,Caprice Rahman,6,1
C95322593,Oluwatobiloba Delacruz,4,1
C802255644,Simeon Love,4,2
C1617156106,Zaine Henry,9,0
C895366343,Reyansh Drake,3,0
C707635461,Oskar Mcphee,5,0
C1624211687,Sunil Cantu,2,1
C1997344422,Milli Flores,0,1
C1410367298,Arlene Zamora,1,1
C454160179,Ryker Huynh,7,1
C1827303532,Dalia Farmer,9,1
C791408866,Ishan Tanner,8,1
C515520300,Jennie Hester,9,1
C637091966,Lloyd Cleveland,6,1
C1428494531,Robson Guevara,2,2
C1504321715,Kaan Moreno,1,1
C1260487756,Rajan Oconnor,5,1
C328197868,Emanuel Wills,4,0
C431164562,Kourtney Wilkins,5,1
C1163088324,Millie Kirkland,9,1
C696739588,Sukhmani Mcdougall,4,1
C1228963996,Charleigh Storey,3,2
C82825098,Neriah Gilmore,7,0
C932885627,Alishba Saunders,4,2
C1251897263,Griffin Hatfield,8,1
C1313799195,Curtis Rayner,2,0
C2093319848,Jo Mccoy,4,1
C1151512955,Arianna Crowther,3,0
C712423434,Lorna Gregory,9,0
C2125470482,Miyah Kemp,7,0
C1641672672,Kaylan Donnelly,5,1
C2121317689,Poppie Hall,3,1
C1843743552,Niall Hunt,4,1
C948960194,Courteney Fitzpatrick,3,0
C1302877661,Daphne Browning,6,0
C562561015,Alannah Daugherty,2,1
C567656864,Ioan Hurst,7,2
C1401295795,Mallory Hansen,4,0
C288919635,Kiah Cline,9,0
C1052842393,Tanisha Cassidy,2,0
C167013780,Wiktor Duggan,7,0
C779598031,Rhiana Herrera,1,0
C108982313,Dawson Foster,3,2
C2113243119,Preston Gardiner,7,2
C1851255134,Nichole Howells,5,1
C1457226878,Angharad Pritchard,6,2
C121678773,Franky Medrano,5,1
C1443675930,Liyah Scott,2,2
C1609086753,Amal Jarvis,3,1
C1427775702,Jordan-Lee Mendoza,4,2
C1690481990,Mcauley Milner,1,0
C2047984839,Yousef Gaines,6,2
C1968552224,Gurveer Bell,7,1
C1095947149,Kyra Shaw,7,2
C1402531280,Aamina Manning,9,2
C1556461159,Sam Castro,8,1
C1642973315,Ryley Seymour,3,0
C405741210,Sofia Gould,0,1
C1712230656,Tillie Bolton,4,2
C164439551,Sinead Whittington,7,1
C896852376,Mazie Wooten,0,1
C229919394,Priya Pittman,7,2
C1057569470,Sharon Parkes,5,2
C1324262781,Elin Clemons,2,2
C237297104,Colby Cannon,9,2
C1418622705,Ismaeel Turner,2,1
C1925785585,Rohit Decker,1,1
C1037475674,Isaak North,8,2
C983767354,Romana Vega,8,1
C32393008,Nadine Power,1,0
C1342374939,Lylah Davenport,1,1
C1917562344,Sinead Castillo,4,1
C1807894765,Brent Britton,7,2
C211973922,Zayyan Fleming,0,1
C1890287843,Meerab Sanchez,2,1
C156711739,Viktoria Coulson,0,1
C2017860548,Trinity Ho,7,1
C1413886135,Jonny Cherry,1,2
C278262050,Imaani Gilliam,1,1
C1029898472,Renee Osborne,5,1
C614580607,Kris Parkinson,2,1
C1934692470,Marcos Duncan,0,0
C1395073533,Carole Amin,0,0
C68195659,Ioan Rossi,7,1
C2142893855,Ranveer Justice,9,0
C993420850,Milana Hopkins,9,1
C1364127192,Alayna Mcloughlin,4,0
C1635772897,Roger Marin,8,1
C1768952842,Simrah Sweeney,4,2
C989126847,Alicia Odling,3,1
C609887969,Jennie Deacon,6,0
C1298380324,Kristofer Valentine,9,1
C1181545730,Ubaid Parrish,9,2
C773348567,Kitty Chaney,9,0
C1602167682,Trent Chang,9,1
C67620673,Yasmine Kouma,9,2
C1746257394,Gabija Briggs,7,1
C1187779195,Abdi Carlson,2,0
C1523510420,Conor Hansen,4,2
C977997405,Emmie Flynn,8,2
C280531669,Tiah Metcalfe,7,2
C1027569178,Jimmy Sosa,3,1
C1469907228,Tyrell Horner,3,2
C1160652496,Tyrese Bautista,5,2
C2030138610,Killian Ramirez,6,1
C1988746735,Atticus Millar,7,1
C439232821,Amy-Leigh Mcneill,3,1
C1264754451,Phillipa Gamble,7,2
C463381475,Ariana Sampson,3,1
C1441243996,Libbie Rahman,7,1
C1495445111,Carolina Carty,8,2
C720770771,Asmaa Adkins,8,0
C1038820134,Astrid Goff,6,2
C1658020779,Shay Wilks,6,1
C988690806,Orlaith Whitney,3,0
C667890001,Maciej French,7,1
C310276293,Mikaeel Thorne,5,0
C1494277749,Rayhaan Lister,5,1
C1091107430,Sherri Gregory,8,0
C521342639,Tye Huffman,1,1
C2114629072,Ernie Ramos,2,0
C557197074,Heena Goodman,4,0
C669725336,Summer-Louise Childs,3,1
C537536188,Keir Mcculloch,6,1
C197491520,Tyreese Berg,3,1
C458998685,Aarav Stark,8,2
C1700421020,Ellie Whitfield,9,0
C345290829,Sia Chandler,6,0
C883678948,Eddison Vu,8,1
C1906947271,Dalia Alcock,3,1
C1177072083,Teddy Simons,1,1
C2010070923,Savannah Amos,2,1
C502891368,Shoaib Hulme,7,1
C566891420,Keavy Craig,8,0
C577734751,Bartosz Cole,7,1
C752011518,Shayan Clegg,2,1
C2103569615,Tamzin Proctor,4,1
C214320652,Samanta Cleveland,3,1
C1379207867,Dakota Mcnamara,8,0
C443491171,Kloe Mckeown,7,1
C1589466857,Aniqa Khan,1,1
C1676888944,Nichole Hardin,3,0
C458817438,Cheyanne Vinson,6,0
C795273218,Effie Lin,4,1
C1454870101,Xavier Beltran,3,0
C709439274,Zeenat Nixon,5,2
C1482166692,Aaliyah Mcdougall,4,0
C1091781053,Kellan Cullen,4,1
C1409342262,Theodora Kemp,8,1
C762509150,Sameer Dowling,5,1
C1520491508,Nelson Redmond,3,0
C380616082,Zunaira Frank,4,1
C2145420209,Megan Benjamin,2,1
C600017090,Aiden Naylor,7,1
C259077766,Colm Gordon,5,0
C1263391254,Reid Betts,0,1
C1554086576,Mujtaba Wade,7,0
C273777019,Amanah Bruce,8,1
C1644864746,Warwick Fraser,3,1
C829737737,Priscilla Kearns,4,2
C2061226112,Elisa Burt,9,2
C1443173326,Hettie Fernandez,4,2
C939254952,Lilly-Grace Pollard,7,2
C2100771791,Emily-Jane Doyle,3,1
C98412281,Humairaa Pate,9,1
C1420810053,Teresa Appleton,7,1
C268379633,Alya Kelly,2,0
C201392112,Cathal Stone,8,2
C641664202,Elaine Clifford,3,1
C748975217,Jem Noel,2,1
C1510087865,Adelle Blaese,3,1
C1366722422,Brennan Hardy,7,2
C254918854,Sakina Lawrence,1,2
C12139181,Carmel Hernandez,2,0
C1251219927,Lester Hopper,9,2
C792488644,Faisal Alcock,6,1
C780843029,Nabil Spencer,5,1
C1739555643,Rome Palmer,6,1
C220165304,Sonya Bain,3,1
C1094272405,Dhruv Barr,7,1
C973604791,Arwen Franco,5,0
C564526486,Andre Swan,4,2
C1466558382,Veer Leon,7,2
C1551303995,Liberty Benjamin,6,2
C649630909,Mikayla Lim,7,1
C679449777,Noor Firth,1,1
C817054343,Justin Morris,4,1
C913746983,Nimra Melton,9,2
C1660451908,Lewie Coleman,2,1
C1224064486,Raheel Povey,4,2
C1363800072,Jed Kerr,7,2
C1886567481,Avaya Mcgowan,0,2
C361571676,Husnain Vu,4,2
C749100260,Melissa Redfern,5,1
C846274760,Nazia Mcgill,3,2
C1460126155,Peggy Crouch,3,0
C727497138,Caleb Beach,1,0
C889422145,Josiah Turnbull,5,1
C248483913,Taylan Burt,4,1
C1731137986,Raveena Henderson,9,2
C695248316,Caprice Rahman,6,1
C5255258,Oluwatobiloba Delacruz,0,2
C1928312257,Simeon Love,6,1
C1834031967,Zaine Henry,4,1
C1089680530,Reyansh Drake,5,2
C718512571,Oskar Mcphee,3,2
C843867341,Sunil Cantu,8,1
C324507700,Milli Flores,8,1
C616443292,Arlene Zamora,3,0
C1540832538,Ryker Huynh,1,1
C183259297,Dalia Farmer,8,1
C626393072,Ishan Tanner,7,1
C1892869131,Jennie Hester,0,1
C302987494,Lloyd Cleveland,3,2
C1882116496,Robson Guevara,2,1
C2081964843,Kaan Moreno,6,1
C1893899796,Rajan Oconnor,2,1
C94682872,Emanuel Wills,2,2
C608817143,Kourtney Wilkins,2,0
C1658487789,Millie Kirkland,6,1
C1568949719,Sukhmani Mcdougall,3,1
C936906727,Charleigh Storey,2,1
C944752500,Neriah Gilmore,4,2
C1911138454,Alishba Saunders,4,1
C1082865087,Griffin Hatfield,3,1
C364704856,Curtis Rayner,9,1
C1137078855,Jo Mccoy,9,1
C1919125229,Arianna Crowther,0,1
C347808407,Lorna Gregory,8,1
C1773008684,Miyah Kemp,8,1
C437630857,Kaylan Donnelly,4,1
C1365575811,Poppie Hall,6,2
C1817154869,Niall Hunt,5,1
C1540476618,Courteney Fitzpatrick,3,2
C818093527,Daphne Browning,5,1
C1234905692,Alannah Daugherty,2,1
C1500379239,Ioan Hurst,9,1
C203409950,Mallory Hansen,1,0
C605705199,Kiah Cline,5,0
C876823802,Tanisha Cassidy,7,1
C47918293,Wiktor Duggan,7,2
C1894144426,Rhiana Herrera,9,1
C102103410,Dawson Foster,5,2
C677317086,Preston Gardiner,4,1
C1933129092,Nichole Howells,6,2
C827328832,Angharad Pritchard,2,0
C405252209,Franky Medrano,1,1
C1223050066,Liyah Scott,8,0
C1917442783,Amal Jarvis,6,2
C1130551263,Jordan-Lee Mendoza,0,2
C1713605602,Mcauley Milner,3,0
C472234151,Yousef Gaines,1,0
C537265886,Gurveer Bell,1,2
C1963974958,Kyra Shaw,5,0
C260638966,Aamina Manning,4,1
C1045985568,Sam Castro,0,1
C788048067,Ryley Seymour,2,0
C619985571,Sofia Gould,4,2
C1677543539,Tillie Bolton,8,0
C504478805,Sinead Whittington,6,1
C1967432164,Mazie Wooten,8,1
C1893772493,Priya Pittman,7,0
C2035801202,Sharon Parkes,2,1
C1790387225,Elin Clemons,3,0
C984412970,Colby Cannon,3,0
C1340057206,Ismaeel Turner,7,1
C137123763,Rohit Decker,7,2
C1541942595,Isaak North,0,1
C100708535,Romana Vega,6,1
C878598679,Nadine Power,7,2
C1587872480,Lylah Davenport,6,2
C1144897090,Sinead Castillo,6,1
C1195064186,Brent Britton,4,1
C24334184,Zayyan Fleming,4,1
C2008547236,Meerab Sanchez,1,1
C1590792382,Viktoria Coulson,5,2
C1076855029,Trinity Ho,2,1
C1539088279,Jonny Cherry,3,0
C322830747,Imaani Gilliam,7,2
C1094199074,Renee Osborne,8,1
C2108440536,Kris Parkinson,1,0
C1112758237,Marcos Duncan,2,1
C553821397,Carole Amin,7,1
C553879264,Ioan Rossi,1,2
C1028472807,Ranveer Justice,7,1
C1710783020,Milana Hopkins,9,1
C1365790282,Alayna Mcloughlin,8,2
C1826747905,Roger Marin,6,0
C948395645,Simrah Sweeney,5,1
C512256603,Alicia Odling,8,0
C226586078,Jennie Deacon,4,1
C1848886161,Kristofer Valentine,1,0
C1816468636,Ubaid Parrish,8,2
C834824701,Kitty Chaney,3,1
C925568390,Trent Chang,7,1
C1198817209,Yasmine Kouma,6,2
C51460663,Gabija Briggs,6,1
C557725225,Abdi Carlson,7,0
C1318475957,Conor Hansen,4,0
C712732521,Emmie Flynn,1,1
C540092563,Tiah Metcalfe,6,1
C1894698434,Jimmy Sosa,1,1
C205615258,Tyrell Horner,1,1
C2108708444,Tyrese Bautista,7,1
C1424788681,Killian Ramirez,2,1
C1428726828,Atticus Millar,1,1
C443502884,Amy-Leigh Mcneill,7,1
C247644034,Phillipa Gamble,7,0
C1824570614,Ariana Sampson,7,0
C854989361,Libbie Rahman,9,1
C1720865719,Carolina Carty,7,1
C1369468094,Asmaa Adkins,1,0
C1235635586,Astrid Goff,8,1
C1725054538,Shay Wilks,2,1
C1302141801,Orlaith Whitney,3,1
C622820646,Maciej French,1,1
C1389432760,Mikaeel Thorne,4,2
C535352603,Rayhaan Lister,2,2
C577245010,Sherri Gregory,3,1
C1624788833,Tye Huffman,3,0
C843959601,Ernie Ramos,3,1
C1346197173,Heena Goodman,8,1
C1924966548,Summer-Louise Childs,1,1
C533173186,Keir Mcculloch,3,1
C848958019,Tyreese Berg,0,1
C758465579,Aarav Stark,7,2
C1167327028,Ellie Whitfield,1,2
C936628786,Sia Chandler,3,2
C1478334108,Eddison Vu,0,1
C726051009,Dalia Alcock,7,1
C701166114,Teddy Simons,7,2
C1481751887,Savannah Amos,4,1
C2094115865,Shoaib Hulme,6,2
C1017792343,Keavy Craig,1,0
C1774468680,Bartosz Cole,4,1
C981487964,Shayan Clegg,5,2
C478182173,Tamzin Proctor,7,1
C596333086,Samanta Cleveland,5,1
C456785282,Dakota Mcnamara,2,2
C560465923,Kloe Mckeown,9,1
C210474732,Aniqa Khan,7,2
C764358458,Nichole Hardin,1,0
C539240764,Cheyanne Vinson,3,0
C201804812,Effie Lin,3,1
C1498016680,Xavier Beltran,5,2
C1490985125,Zeenat Nixon,6,1
C707506411,Aaliyah Mcdougall,4,2
C755328698,Kellan Cullen,3,1
C1999135802,Theodora Kemp,4,1
C85357160,Sameer Dowling,8,2
C683718244,Nelson Redmond,8,1
C452457802,Zunaira Frank,3,1
C1857910993,Megan Benjamin,1,1
C1130598644,Aiden Naylor,6,1
C1760401098,Colm Gordon,3,2
C841537936,Reid Betts,3,1
C1424439581,Mujtaba Wade,0,0
C626626764,Amanah Bruce,2,1
C1372137902,Warwick Fraser,8,2
C701681793,Priscilla Kearns,9,1
C1088744071,Elisa Burt,4,0
C1484275564,Hettie Fernandez,8,0
C981159997,Lilly-Grace Pollard,1,0
C1657125852,Emily-Jane Doyle,1,1
C465909321,Humairaa Pate,7,2
C1205419533,Teresa Appleton,1,1
C1964926542,Alya Kelly,0,0
C369901249,Cathal Stone,1,1
C80756779,Elaine Clifford,0,1
C1970779713,Jem Noel,4,1
C827579900,Adelle Blaese,3,0
C681747431,Brennan Hardy,5,2
C280223635,Sakina Lawrence,4,1
C245530164,Carmel Hernandez,8,1
C866273692,Lester Hopper,3,1
C242408359,Faisal Alcock,6,0
C3392189,Nabil Spencer,7,0
C1009916891,Rome Palmer,7,2
C612716569,Sonya Bain,4,2
C1296928719,Dhruv Barr,1,1
C1862674654,Arwen Franco,2,2
C507061061,Andre Swan,2,0
C1290614253,Veer Leon,8,1
C740467528,Liberty Benjamin,2,0
C1960253514,Mikayla Lim,1,0
C1748097277,Noor Firth,7,1
C1803890702,Justin Morris,3,2
C1556061855,Nimra Melton,6,2
C1513029997,Lewie Coleman,6,0
C986944742,Raheel Povey,6,2
C1616438581,Jed Kerr,4,1
C501951555,Avaya Mcgowan,8,1
C1002041276,Husnain Vu,3,1
C724028528,Melissa Redfern,1,0
C467313213,Nazia Mcgill,8,2
C1822630059,Peggy Crouch,4,1
C1356236848,Caleb Beach,7,1
C1987354705,Josiah Turnbull,9,1
C61304908,Taylan Burt,3,2
C1733619456,Raveena Henderson,8,0
C1637601612,Caprice Rahman,1,1
C170106909,Oluwatobiloba Delacruz,9,2
C1969347346,Simeon Love,7,1
C615853374,Zaine Henry,5,2
C366916060,Reyansh Drake,8,0
C1855734078,Oskar Mcphee,5,1
C1526062841,Sunil Cantu,8,1
C920446957,Milli Flores,7,2
C869290854,Arlene Zamora,8,2
C1989332276,Ryker Huynh,1,1
C851480926,Dalia Farmer,8,0
C1895054149,Ishan Tanner,2,2
C651235118,Jennie Hester,7,0
C2111247080,Lloyd Cleveland,5,1
C36627152,Robson Guevara,6,2
C1048128739,Kaan Moreno,5,1
C1404834600,Rajan Oconnor,9,1
C1008612116,Emanuel Wills,6,1
C2028036437,Kourtney Wilkins,7,0
C1420012431,Millie Kirkland,1,2
C1780399359,Sukhmani Mcdougall,5,1
C428245792,Charleigh Storey,6,0
C1353759820,Neriah Gilmore,6,0
C331748029,Alishba Saunders,6,0
C1802736936,Griffin Hatfield,3,0
C1105090408,Curtis Rayner,7,2
C687501326,Jo Mccoy,8,1
C235151116,Arianna Crowther,1,1
C295055909,Lorna Gregory,8,1
C300811000,Miyah Kemp,5,2
C1638249646,Kaylan Donnelly,5,1
C1533672820,Poppie Hall,6,1
C1132369181,Niall Hunt,8,2
C1671816300,Courteney Fitzpatrick,4,1
C1240412896,Daphne Browning,2,1
C1809129176,Alannah Daugherty,3,1
C1370224403,Ioan Hurst,0,2
C1296910502,Mallory Hansen,7,1
C1069584108,Kiah Cline,6,1
C2063786038,Tanisha Cassidy,8,2
C505968231,Wiktor Duggan,0,2
